X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,material_consumption
0.0,0.0,0.5,-0.060414,1.0,0.0,0.248899,-0.843989,0.8,-0.7,5.127
0.0,0.0,0.5,0.136526,1.0,0.0,0.063404,-0.582908,0.8,-0.7,5.25
0.0,0.0,0.5,0.129449,1.0,0.0,0.157557,-0.79922,0.8,-0.7,5.5440000000000005
0.0,0.0,0.5,0.275412,1.0,0.0,0.287037,-0.427263,0.8,-0.7,5.133
0.0,0.0,0.5,-0.093702,1.0,0.0,0.15973,-0.567377,0.8,-0.7,4.62
0.0,0.0,0.5,-0.114942,1.0,0.0,0.222892,-0.893491,0.8,-0.7,5.1850000000000005
0.0,0.0,0.5,-0.292392,1.0,0.0,0.186562,-0.86136,0.8,-0.7,4.957
0.0,0.0,0.5,0.11124,1.0,0.0,0.144241,-0.834277,0.8,-0.7,5.594
0.0,0.0,0.5,0.06856,1.0,0.0,0.188007,-0.616533,0.8,-0.7,4.978
0.0,0.0,0.5,0.180857,1.0,0.0,0.19995,-0.681058,0.8,-0.7,5.378
0.0,0.0,0.5,-0.066455,1.0,0.0,0.26084,-0.790183,0.8,-0.7,4.98
0.0,0.0,0.5,-0.034806,1.0,0.0,0.152418,-0.65552,0.8,-0.7,4.887
0.0,0.0,0.5,0.073546,1.0,0.0,0.023063,-0.681294,0.8,-0.7,5.351
0.0,0.0,0.5,0.126754,1.0,0.0,0.231257,-0.501727,0.8,-0.7,4.87
0.0,0.0,0.5,0.17822,1.0,0.0,0.150221,-0.877335,0.8,-0.7,5.866
0.0,0.0,0.5,0.122122,1.0,0.0,0.232453,-0.49231,0.8,-0.7,4.841
0.0,0.0,0.5,0.265332,1.0,0.0,0.030128,-0.844818,0.8,-0.7,6.204999999999999
0.0,0.0,0.5,-0.238761,1.0,0.0,0.264606,-0.602815,0.8,-0.7,4.375
0.0,0.0,0.5,0.00605,1.0,0.0,0.211554,-0.459833,0.8,-0.7,4.551
0.0,0.0,0.5,-0.290985,1.0,0.0,0.280423,-0.487323,0.8,-0.7,4.144
0.0,0.0,0.5,0.090551,1.0,0.0,0.182354,-0.661135,0.8,-0.7,5.123
0.0,0.0,0.5,0.154761,1.0,0.0,0.284523,-0.916671,0.8,-0.7,5.756
0.0,0.0,0.5,-0.059629,1.0,0.0,0.112545,-0.790193,0.8,-0.7,5.178
0.0,0.0,0.5,-0.209884,1.0,0.0,0.245085,-0.709776,0.8,-0.7,4.627
0.0,0.0,0.5,0.04054,1.0,0.0,0.038117,-0.588073,0.8,-0.7,5.079000000000001
0.0,0.0,0.5,0.113128,1.0,0.0,0.07008,-0.532808,0.8,-0.7,5.0920000000000005
0.0,0.0,0.5,-0.205056,1.0,0.0,0.294707,-0.516115,0.8,-0.7,4.233
0.0,0.0,0.5,-0.001524,1.0,0.0,0.250171,-0.897793,0.8,-0.7,5.367
0.0,0.0,0.5,-0.131065,1.0,0.0,0.020849,-0.48554,0.8,-0.7,4.670999999999999
0.0,0.0,0.5,0.249639,1.0,0.0,0.276227,-0.444731,0.8,-0.7,5.087000000000001
0.0,0.0,0.5,0.109874,1.0,0.0,0.148017,-0.817804,0.8,-0.7,5.548
0.0,0.0,0.5,0.259611,1.0,0.0,0.06703,-0.691492,0.8,-0.7,5.8
0.0,0.0,0.5,0.254509,1.0,0.0,0.039715,-0.79565,0.8,-0.7,6.047000000000001
0.0,0.0,0.5,-0.105276,1.0,0.0,0.210598,-0.95233,0.8,-0.7,5.359
0.0,0.0,0.5,-0.292088,1.0,0.0,0.276285,-0.502772,0.8,-0.7,4.169
0.0,0.0,0.5,-0.292394,1.0,0.0,0.030134,-0.88707,0.8,-0.7,5.253
0.0,0.0,0.5,0.105747,1.0,0.0,0.099741,-0.406783,0.8,-0.7,4.827
0.0,0.0,0.5,-0.015779,1.0,0.0,0.037498,-0.53423,0.8,-0.7,4.879
0.0,0.0,0.5,-0.104612,1.0,0.0,0.154194,-0.578612,0.8,-0.7,4.632
0.0,0.0,0.5,0.23843,1.0,0.0,0.080073,-0.61814,0.8,-0.7,5.572
0.0,0.0,0.5,-0.165737,1.0,0.0,0.294043,-0.558091,0.8,-0.7,4.343
0.0,0.0,0.5,0.026701,1.0,0.0,0.224613,-0.42825,0.8,-0.7,4.531999999999999
0.0,0.0,0.5,-0.26054,1.0,0.0,0.184642,-0.900893,0.8,-0.7,5.077
0.0,0.0,0.5,-0.215368,1.0,0.0,0.195643,-0.902062,0.8,-0.7,5.11
0.0,0.0,0.5,0.050758,1.0,0.0,0.257533,-0.920627,0.8,-0.7,5.53
0.0,0.0,0.5,-0.113944,1.0,0.0,0.09723,-0.797137,0.8,-0.7,5.131
0.0,0.0,0.5,0.287062,1.0,0.0,0.192658,-0.816431,0.8,-0.7,5.998
0.0,0.0,0.5,0.041306,1.0,0.0,0.019297,-0.664118,0.8,-0.7,5.254
0.0,0.0,0.5,0.044293,1.0,0.0,0.228039,-0.432138,0.8,-0.7,4.571000000000001
0.0,0.0,0.5,-0.283446,1.0,0.0,0.157456,-0.98673,0.8,-0.7,5.303000000000001
